Age,Gender,Occupation,Country,Sleep_Hours_Scaled,Sleep_Hours_Scaled,Sleep_Hours_Scaled,Work_Hours_Scaled,Work_Hours_Scaled,Work_Hours_Scaled,Physical_Activity_Hours_Scaled,Physical_Activity_Hours_Scaled,Physical_Activity_Hours_Scaled,Social_Media_Usage_Scaled,Social_Media_Usage_Scaled,Social_Media_Usage_Scaled,Diet_Quality_Encoded_Scaled,Diet_Quality_Encoded_Scaled,Diet_Quality_Encoded_Scaled,Smoking_Habit_Encoded_Scaled,Smoking_Habit_Encoded_Scaled,Smoking_Habit_Encoded_Scaled,Alcohol_Consumption_Encoded_Scaled,Alcohol_Consumption_Encoded_Scaled,Alcohol_Consumption_Encoded_Scaled,Stress_Level
36,Female,Finance,Germany,0.31666666666666676,0.31666666666666676,0.31666666666666676,0.08000000000000007,0.08000000000000007,0.08000000000000007,0.1,0.1,0.1,0.4363636363636363,0.4363636363636363,0.4363636363636363,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,High
31,Female,Sales,Germany,0.8666666666666666,0.8666666666666666,0.8666666666666666,0.28,0.28,0.28,0.0,0.0,0.0,0.6545454545454544,0.6545454545454544,0.6545454545454544,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,Medium
52,Prefer not to say,Sales,Canada,0.31666666666666676,0.31666666666666676,0.31666666666666676,0.5200000000000001,0.5200000000000001,0.5200000000000001,0.0,0.0,0.0,0.14545454545454548,0.14545454545454548,0.14545454545454548,0.5,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
55,Prefer not to say,IT,UK,0.6166666666666666,0.6166666666666666,0.6166666666666666,0.6,0.6,0.6,0.8,0.8,0.8,0.38181818181818183,0.38181818181818183,0.38181818181818183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,High
37,Prefer not to say,Education,UK,0.35,0.35,0.35,0.7400000000000001,0.7400000000000001,0.7400000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Low
47,Female,Education,Other,0.65,0.65,0.65,0.12,0.12,0.12,0.2,0.2,0.2,0.6909090909090909,0.6909090909090909,0.6909090909090909,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
41,Female,Other,USA,0.8833333333333334,0.8833333333333334,0.8833333333333334,0.6,0.6,0.6,0.8,0.8,0.8,0.1636363636363636,0.1636363636363636,0.1636363636363636,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,Low
36,Female,IT,India,0.0,0.0,0.0,0.7400000000000001,0.7400000000000001,0.7400000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.7090909090909091,0.7090909090909091,0.7090909090909091,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
29,Prefer not to say,Engineering,Canada,0.08333333333333337,0.08333333333333337,0.08333333333333337,0.38,0.38,0.38,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
23,Female,IT,India,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.22000000000000008,0.22000000000000008,0.22000000000000008,0.8,0.8,0.8,0.4727272727272728,0.4727272727272728,0.4727272727272728,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,Low
28,Male,Education,USA,0.5499999999999999,0.5499999999999999,0.5499999999999999,0.84,0.84,0.84,0.5,0.5,0.5,0.8,0.8,0.8,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
44,Non-binary,Healthcare,India,0.7833333333333331,0.7833333333333331,0.7833333333333331,0.84,0.84,0.84,0.5,0.5,0.5,0.7272727272727273,0.7272727272727273,0.7272727272727273,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,High
21,Female,Healthcare,Germany,0.1166666666666667,0.1166666666666667,0.1166666666666667,0.32000000000000006,0.32000000000000006,0.32000000000000006,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
65,Female,Healthcare,India,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.08000000000000007,0.08000000000000007,0.08000000000000007,0.4,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,Low
53,Non-binary,Finance,Other,0.1166666666666667,0.1166666666666667,0.1166666666666667,0.5200000000000001,0.5200000000000001,0.5200000000000001,0.8,0.8,0.8,0.3090909090909091,0.3090909090909091,0.3090909090909091,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,Low
44,Prefer not to say,Engineering,India,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.68,0.68,0.68,0.4,0.4,0.4,0.23636363636363636,0.23636363636363636,0.23636363636363636,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
39,Female,IT,USA,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1636363636363636,0.1636363636363636,0.1636363636363636,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
23,Male,Finance,Canada,0.31666666666666676,0.31666666666666676,0.31666666666666676,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.1,0.1,0.1,0.7090909090909091,0.7090909090909091,0.7090909090909091,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
22,Non-binary,Education,Canada,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.08000000000000007,0.08000000000000007,0.08000000000000007,0.4,0.4,0.4,0.4727272727272728,0.4727272727272728,0.4727272727272728,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,Low
20,Male,Engineering,USA,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.84,0.84,0.84,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Low
22,Female,Education,USA,0.9499999999999998,0.9499999999999998,0.9499999999999998,0.3400000000000001,0.3400000000000001,0.3400000000000001,1.0,1.0,1.0,0.12727272727272726,0.12727272727272726,0.12727272727272726,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,Medium
20,Non-binary,Engineering,Canada,0.41666666666666663,0.41666666666666663,0.41666666666666663,0.9,0.9,0.9,0.2,0.2,0.2,0.12727272727272726,0.12727272727272726,0.12727272727272726,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
24,Female,IT,UK,0.4833333333333333,0.4833333333333333,0.4833333333333333,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.6363636363636364,0.6363636363636364,0.6363636363636364,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,High
31,Non-binary,Sales,USA,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.5200000000000001,0.5200000000000001,0.5200000000000001,0.4,0.4,0.4,0.8545454545454546,0.8545454545454546,0.8545454545454546,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,High
65,Prefer not to say,Sales,Other,0.65,0.65,0.65,0.16000000000000003,0.16000000000000003,0.16000000000000003,0.8,0.8,0.8,0.4727272727272728,0.4727272727272728,0.4727272727272728,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,Low
21,Male,IT,Australia,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7454545454545454,0.7454545454545454,0.7454545454545454,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,High
43,Female,Education,Other,0.9,0.9,0.9,0.5200000000000001,0.5200000000000001,0.5200000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,Low
64,Male,IT,Other,0.3666666666666666,0.3666666666666666,0.3666666666666666,0.84,0.84,0.84,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.14545454545454548,0.14545454545454548,0.14545454545454548,0.5,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,Medium
63,Prefer not to say,Education,UK,0.3833333333333332,0.3833333333333332,0.3833333333333332,0.7600000000000001,0.7600000000000001,0.7600000000000001,0.8,0.8,0.8,0.6727272727272727,0.6727272727272727,0.6727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
25,Non-binary,Education,USA,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.9400000000000001,0.9400000000000001,0.9400000000000001,0.2,0.2,0.2,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
64,Male,IT,UK,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.66,0.66,0.66,0.1,0.1,0.1,0.8,0.8,0.8,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,High
51,Non-binary,Healthcare,Australia,0.41666666666666663,0.41666666666666663,0.41666666666666663,0.4600000000000001,0.4600000000000001,0.4600000000000001,0.5,0.5,0.5,0.7454545454545454,0.7454545454545454,0.7454545454545454,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
53,Prefer not to say,Sales,UK,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.18000000000000005,0.18000000000000005,0.18000000000000005,0.2,0.2,0.2,0.23636363636363636,0.23636363636363636,0.23636363636363636,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
49,Non-binary,IT,Germany,0.7833333333333331,0.7833333333333331,0.7833333333333331,0.36,0.36,0.36,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,Low
53,Male,Healthcare,UK,0.1166666666666667,0.1166666666666667,0.1166666666666667,0.7600000000000001,0.7600000000000001,0.7600000000000001,0.2,0.2,0.2,0.6909090909090909,0.6909090909090909,0.6909090909090909,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
19,Prefer not to say,Healthcare,Germany,0.5166666666666665,0.5166666666666665,0.5166666666666665,0.84,0.84,0.84,0.1,0.1,0.1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,High
38,Non-binary,Education,Australia,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9,0.9,0.9,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.5454545454545454,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
20,Non-binary,Engineering,USA,0.6333333333333332,0.6333333333333332,0.6333333333333332,0.88,0.88,0.88,0.5,0.5,0.5,0.9818181818181818,0.9818181818181818,0.9818181818181818,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
43,Prefer not to say,Engineering,Australia,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.42000000000000004,0.42000000000000004,0.42000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.12727272727272726,0.12727272727272726,0.12727272727272726,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,Medium
27,Male,Healthcare,Australia,0.1166666666666667,0.1166666666666667,0.1166666666666667,0.6,0.6,0.6,0.2,0.2,0.2,0.9636363636363635,0.9636363636363635,0.9636363636363635,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,High
48,Prefer not to say,Engineering,India,0.7666666666666665,0.7666666666666665,0.7666666666666665,0.28,0.28,0.28,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.03636363636363635,0.03636363636363635,0.03636363636363635,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,Low
43,Non-binary,Education,Germany,0.8833333333333334,0.8833333333333334,0.8833333333333334,0.62,0.62,0.62,1.0,1.0,1.0,0.4181818181818181,0.4181818181818181,0.4181818181818181,0.5,0.5,0.5,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,Low
65,Non-binary,Finance,USA,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.42000000000000004,0.42000000000000004,0.42000000000000004,0.0,0.0,0.0,0.5818181818181818,0.5818181818181818,0.5818181818181818,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,Medium
38,Male,Education,UK,0.65,0.65,0.65,1.0,1.0,1.0,0.9,0.9,0.9,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
33,Male,Finance,Other,0.3833333333333332,0.3833333333333332,0.3833333333333332,0.7800000000000001,0.7800000000000001,0.7800000000000001,0.4,0.4,0.4,0.32727272727272727,0.32727272727272727,0.32727272727272727,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,Medium
50,Female,Healthcare,USA,0.18333333333333324,0.18333333333333324,0.18333333333333324,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.8,0.8,0.8,0.23636363636363636,0.23636363636363636,0.23636363636363636,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Low
24,Non-binary,Healthcare,Australia,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.4800000000000001,0.4800000000000001,0.4800000000000001,0.5,0.5,0.5,0.7090909090909091,0.7090909090909091,0.7090909090909091,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
58,Prefer not to say,Finance,Other,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.3400000000000001,0.3400000000000001,0.3400000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.1636363636363636,0.1636363636363636,0.1636363636363636,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,Low
39,Non-binary,Sales,Canada,0.8666666666666666,0.8666666666666666,0.8666666666666666,0.0,0.0,0.0,0.9,0.9,0.9,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,Low
63,Female,IT,UK,0.7833333333333331,0.7833333333333331,0.7833333333333331,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5,0.5,0.5,0.2909090909090909,0.2909090909090909,0.2909090909090909,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,Low
28,Non-binary,Finance,USA,0.25,0.25,0.25,0.86,0.86,0.86,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.1818181818181818,0.1818181818181818,0.1818181818181818,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
43,Non-binary,Healthcare,India,0.20000000000000007,0.20000000000000007,0.20000000000000007,0.7800000000000001,0.7800000000000001,0.7800000000000001,0.5,0.5,0.5,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,Medium
21,Non-binary,Other,India,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.9600000000000001,0.9600000000000001,0.9600000000000001,0.8,0.8,0.8,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
44,Non-binary,IT,Canada,0.8166666666666668,0.8166666666666668,0.8166666666666668,0.0,0.0,0.0,0.4,0.4,0.4,0.9272727272727271,0.9272727272727271,0.9272727272727271,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,Medium
37,Male,IT,India,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.3400000000000001,0.3400000000000001,0.3400000000000001,0.5,0.5,0.5,0.8363636363636363,0.8363636363636363,0.8363636363636363,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,High
46,Prefer not to say,Finance,Other,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5000000000000001,0.5000000000000001,0.5000000000000001,1.0,1.0,1.0,0.34545454545454546,0.34545454545454546,0.34545454545454546,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,Medium
63,Prefer not to say,Engineering,Other,0.9499999999999998,0.9499999999999998,0.9499999999999998,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0,0.0,0.0,0.054545454545454564,0.054545454545454564,0.054545454545454564,0.5,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,Medium
52,Non-binary,Engineering,Other,0.31666666666666676,0.31666666666666676,0.31666666666666676,0.22000000000000008,0.22000000000000008,0.22000000000000008,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.7090909090909091,0.7090909090909091,0.7090909090909091,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,High
29,Non-binary,Sales,USA,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.68,0.68,0.68,1.0,1.0,1.0,0.07272727272727272,0.07272727272727272,0.07272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,Low
40,Prefer not to say,Other,Canada,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.4,0.4,0.4,1.0,1.0,1.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,Low
64,Female,Other,Canada,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.36,0.36,0.36,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,Low
64,Non-binary,Other,Canada,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.58,0.58,0.58,0.0,0.0,0.0,0.9818181818181818,0.9818181818181818,0.9818181818181818,0.5,0.5,0.5,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
43,Prefer not to say,Other,Australia,0.6166666666666666,0.6166666666666666,0.6166666666666666,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0,0.0,0.0,0.8545454545454546,0.8545454545454546,0.8545454545454546,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
35,Non-binary,Engineering,USA,0.41666666666666663,0.41666666666666663,0.41666666666666663,1.0,1.0,1.0,0.1,0.1,0.1,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
27,Prefer not to say,Education,UK,0.8166666666666668,0.8166666666666668,0.8166666666666668,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.8,0.8,0.8,0.23636363636363636,0.23636363636363636,0.23636363636363636,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,Medium
39,Female,Finance,Other,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.8,0.8,0.8,0.5454545454545454,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
21,Prefer not to say,Education,Germany,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.66,0.66,0.66,0.0,0.0,0.0,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
38,Non-binary,Engineering,Other,0.016666666666666607,0.016666666666666607,0.016666666666666607,0.82,0.82,0.82,0.1,0.1,0.1,0.6909090909090909,0.6909090909090909,0.6909090909090909,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
43,Female,Education,Germany,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.64,0.64,0.64,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.509090909090909,0.509090909090909,0.509090909090909,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
60,Prefer not to say,IT,India,0.31666666666666676,0.31666666666666676,0.31666666666666676,0.58,0.58,0.58,0.0,0.0,0.0,0.509090909090909,0.509090909090909,0.509090909090909,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,High
35,Prefer not to say,Finance,Canada,0.16666666666666663,0.16666666666666663,0.16666666666666663,0.92,0.92,0.92,0.8,0.8,0.8,0.6909090909090909,0.6909090909090909,0.6909090909090909,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,High
