Age,Gender,Occupation,Country,Sleep_Hours_Scaled,Work_Hours_Scaled,Physical_Activity_Hours_Scaled,Social_Media_Usage_Scaled,Diet_Quality_Encoded_Scaled,Smoking_Habit_Encoded_Scaled,Alcohol_Consumption_Encoded_Scaled,Stress_Level,Cluster
32,Prefer not to say,Finance,UK,0.8166666666666668,0.82,0.0,0.890909090909091,0.5,0.0,0.6666666666666666,High,1
28,Non-binary,Finance,Other,0.1666666666666666,0.86,0.0,0.5454545454545454,0.5,0.0,0.6666666666666666,High,1
42,Non-binary,Healthcare,Germany,0.4833333333333333,0.88,0.5,0.7272727272727273,1.0,0.0,0.3333333333333333,High,2
63,Non-binary,Engineering,Germany,0.5499999999999999,0.62,0.8,0.8363636363636363,0.5,1.0,0.6666666666666666,High,1
21,Prefer not to say,Engineering,Germany,0.25,0.7000000000000001,0.6000000000000001,0.9272727272727272,0.5,1.0,0.6666666666666666,High,1
41,Female,Sales,Other,0.6833333333333332,0.24,0.5,0.0181818181818181,0.5,0.6666666666666666,0.0,Low,0
30,Female,Other,USA,0.65,0.08,0.4,1.0,0.5,0.6666666666666666,0.6666666666666666,High,1
38,Non-binary,Other,Other,0.9833333333333332,0.3,0.7000000000000001,0.0545454545454545,0.5,0.6666666666666666,0.0,Low,0
63,Prefer not to say,Finance,Canada,0.8000000000000002,0.4600000000000001,0.3,0.9636363636363636,0.0,0.0,1.0,Medium,1
55,Female,Education,Germany,0.2,0.5200000000000001,0.1,0.7272727272727273,0.0,0.6666666666666666,0.6666666666666666,High,1
43,Non-binary,IT,India,0.0,0.4600000000000001,0.3,0.4909090909090909,0.5,1.0,0.6666666666666666,High,1
20,Male,IT,Other,0.7833333333333331,0.7000000000000001,0.8,0.4363636363636363,1.0,0.6666666666666666,1.0,High,2
23,Prefer not to say,Education,UK,0.85,0.2,0.8,0.0909090909090909,0.0,0.0,1.0,Low,1
30,Female,Education,Canada,0.6666666666666666,0.3,0.4,0.9818181818181818,0.0,0.3333333333333333,0.3333333333333333,Low,0
57,Prefer not to say,Engineering,USA,0.5166666666666665,0.44,0.9,0.8,0.5,0.6666666666666666,0.6666666666666666,High,1
57,Non-binary,Other,Other,0.2,0.82,0.7000000000000001,0.3636363636363636,0.5,0.6666666666666666,0.6666666666666666,High,1
25,Male,Engineering,Germany,0.1166666666666667,0.28,1.0,0.9090909090909092,0.5,1.0,0.6666666666666666,High,1
21,Prefer not to say,Other,Australia,0.3833333333333332,0.68,0.7000000000000001,0.6727272727272727,0.5,1.0,0.3333333333333333,High,0
31,Prefer not to say,Finance,UK,0.8833333333333334,0.7000000000000001,0.7000000000000001,0.4909090909090909,0.0,1.0,1.0,Medium,1
32,Non-binary,Engineering,Germany,0.1333333333333333,0.1,0.8,0.5818181818181818,0.5,0.3333333333333333,0.0,Low,0
34,Male,Sales,UK,0.4833333333333333,0.22,0.3,0.5272727272727272,1.0,0.3333333333333333,0.6666666666666666,High,2
37,Male,IT,Canada,0.5333333333333333,0.4,0.8,0.8,0.5,0.0,0.0,Low,0
22,Prefer not to say,IT,India,0.1666666666666666,0.94,0.2,0.0909090909090909,1.0,0.3333333333333333,0.3333333333333333,High,2
57,Male,Healthcare,India,0.45,0.64,0.2,0.4727272727272728,1.0,0.0,0.6666666666666666,High,2
37,Male,IT,Germany,0.45,0.4600000000000001,0.6000000000000001,0.3818181818181818,0.0,0.3333333333333333,1.0,Medium,1
27,Female,Sales,Other,0.0499999999999999,0.2,0.4,0.6,0.0,0.0,0.0,Low,0
39,Male,Other,UK,0.9499999999999998,0.9,1.0,0.8727272727272727,1.0,0.6666666666666666,0.3333333333333333,High,2
23,Male,Sales,UK,0.9666666666666668,0.7400000000000001,0.5,0.3272727272727272,1.0,1.0,0.0,Medium,2
44,Prefer not to say,Engineering,USA,0.8666666666666666,0.9,0.7000000000000001,0.3636363636363636,1.0,1.0,0.0,Medium,2
59,Female,IT,Other,0.9833333333333332,0.82,1.0,0.6909090909090909,0.0,0.3333333333333333,0.0,Low,0
51,Female,Finance,Germany,0.2833333333333333,0.06,0.2,0.8363636363636363,0.5,0.3333333333333333,0.3333333333333333,High,0
57,Prefer not to say,Healthcare,USA,0.8333333333333334,0.9,1.0,0.2727272727272727,0.5,1.0,0.0,Low,0
46,Non-binary,Sales,USA,0.5333333333333333,0.2,0.7000000000000001,0.1454545454545454,1.0,0.3333333333333333,0.0,Low,2
35,Female,Healthcare,Canada,0.0499999999999999,0.96,0.3,0.0363636363636363,1.0,0.3333333333333333,0.6666666666666666,High,2
35,Female,IT,USA,0.1666666666666666,0.68,0.7000000000000001,0.7818181818181817,0.5,1.0,0.3333333333333333,High,0
40,Prefer not to say,Healthcare,UK,0.2666666666666666,0.36,0.5,0.7636363636363637,0.5,0.0,0.6666666666666666,High,1
36,Prefer not to say,Finance,India,0.3333333333333333,0.88,0.7000000000000001,0.890909090909091,0.5,0.3333333333333333,0.0,Medium,0
62,Non-binary,IT,Australia,0.3666666666666666,0.42,0.4,0.2909090909090909,0.5,1.0,0.3333333333333333,Medium,0
54,Non-binary,IT,Other,0.9,0.6,0.4,0.9818181818181818,0.5,0.0,1.0,Medium,1
44,Male,Finance,USA,0.0666666666666667,0.22,0.2,0.9636363636363636,0.0,0.3333333333333333,0.6666666666666666,High,1
23,Non-binary,Education,Other,0.35,0.96,0.2,0.4,1.0,0.3333333333333333,0.6666666666666666,High,2
57,Female,Sales,Other,0.65,0.9,0.5,0.1818181818181818,1.0,1.0,0.6666666666666666,High,2
20,Prefer not to say,Healthcare,Other,0.35,0.84,0.2,0.4363636363636363,0.5,1.0,1.0,High,1
39,Non-binary,Engineering,India,0.4833333333333333,0.02,0.0,0.8363636363636363,0.5,1.0,0.6666666666666666,High,1
27,Male,Education,USA,0.9666666666666668,0.06,1.0,0.8545454545454546,0.0,1.0,0.3333333333333333,Low,0
43,Prefer not to say,Finance,UK,0.1666666666666666,0.6,0.4,0.7818181818181817,0.0,1.0,0.3333333333333333,High,0
19,Non-binary,Healthcare,USA,0.8666666666666666,0.6,0.2,0.8363636363636363,0.5,1.0,0.3333333333333333,High,0
51,Non-binary,Engineering,India,0.15,0.04,0.4,0.7272727272727273,1.0,1.0,0.6666666666666666,High,2
29,Male,Healthcare,Germany,0.5499999999999999,0.64,0.9,0.6909090909090909,0.0,0.6666666666666666,0.3333333333333333,Medium,0
29,Male,Sales,Australia,0.9333333333333332,1.0,0.2,0.0181818181818181,0.5,1.0,0.6666666666666666,High,1
60,Non-binary,Healthcare,India,0.3166666666666667,0.86,0.9,0.5636363636363636,1.0,0.0,0.6666666666666666,High,2
18,Male,Engineering,India,0.3166666666666667,0.66,0.1,0.4,1.0,0.6666666666666666,0.3333333333333333,High,2
21,Non-binary,IT,Other,0.7499999999999999,0.14,0.4,0.0545454545454545,1.0,1.0,1.0,Medium,2
62,Male,Sales,Germany,0.2333333333333334,0.86,0.0,0.5272727272727272,0.0,0.0,1.0,High,1
53,Female,IT,Other,0.8833333333333334,0.3,0.9,0.1636363636363636,0.5,0.6666666666666666,1.0,Low,1
43,Non-binary,Engineering,India,0.2166666666666666,0.64,0.2,0.7818181818181817,1.0,0.6666666666666666,1.0,High,2
47,Prefer not to say,Sales,Germany,0.3833333333333332,0.1,0.5,0.8181818181818182,0.5,0.0,1.0,Medium,1
65,Non-binary,Engineering,India,0.1666666666666666,0.68,0.4,0.6363636363636364,1.0,0.3333333333333333,0.0,High,2
57,Male,IT,Australia,0.8833333333333334,0.98,0.8,0.0909090909090909,0.5,0.6666666666666666,0.6666666666666666,Medium,1
32,Male,Healthcare,Germany,0.9499999999999998,0.02,0.8,0.2727272727272727,0.0,0.3333333333333333,0.3333333333333333,Low,0
28,Non-binary,IT,USA,0.5333333333333333,0.5599999999999999,0.6000000000000001,0.8181818181818182,1.0,0.6666666666666666,0.3333333333333333,High,2
54,Male,Other,Other,0.9333333333333332,0.66,0.8,0.8545454545454546,1.0,0.6666666666666666,0.6666666666666666,High,2
58,Male,Healthcare,UK,0.6166666666666666,0.4800000000000001,0.1,0.890909090909091,0.5,0.6666666666666666,0.6666666666666666,High,1
44,Male,Healthcare,USA,0.4833333333333333,0.9,0.2,0.6363636363636364,0.5,1.0,0.6666666666666666,High,1
18,Male,Healthcare,Germany,0.8166666666666668,0.4800000000000001,0.4,0.2545454545454545,0.5,1.0,0.6666666666666666,Medium,1
43,Non-binary,Finance,UK,0.7833333333333331,0.32,0.5,0.7272727272727273,1.0,0.0,0.0,Low,2
64,Male,Education,Other,0.6,0.12,0.8,0.7636363636363637,0.5,0.0,0.3333333333333333,Low,0
30,Male,Engineering,UK,0.2999999999999999,0.5599999999999999,0.2,0.9636363636363636,1.0,0.0,0.6666666666666666,High,2
57,Prefer not to say,IT,USA,0.35,0.84,0.3,0.9272727272727272,1.0,0.0,0.0,High,2
19,Female,IT,Australia,0.65,0.82,0.3,0.9272727272727272,1.0,0.3333333333333333,0.0,High,2
26,Male,Sales,USA,0.2999999999999999,0.7000000000000001,0.3,0.8181818181818182,0.0,1.0,0.6666666666666666,High,1
30,Prefer not to say,Other,Australia,0.9166666666666666,0.4,0.3,0.2909090909090909,0.0,1.0,0.6666666666666666,Medium,1
30,Female,Finance,Australia,0.5833333333333334,0.96,0.9,0.0363636363636363,0.0,0.3333333333333333,0.3333333333333333,Low,0
54,Male,Other,Canada,0.8000000000000002,0.06,0.7000000000000001,0.3636363636363636,1.0,0.3333333333333333,0.3333333333333333,Low,2
45,Female,Finance,Other,0.4333333333333332,0.5400000000000001,0.4,0.3272727272727272,1.0,0.0,1.0,Medium,2
64,Non-binary,Other,India,0.5333333333333333,0.94,0.6000000000000001,0.2181818181818181,0.0,0.6666666666666666,0.3333333333333333,Medium,0
47,Male,Finance,India,0.1333333333333333,0.68,0.4,0.6727272727272727,0.0,0.6666666666666666,0.6666666666666666,High,1
26,Male,Sales,Other,0.6,0.8000000000000002,0.2,0.8,1.0,0.0,1.0,High,2
51,Male,Engineering,Other,0.2166666666666666,0.66,0.1,0.2545454545454545,0.5,1.0,0.6666666666666666,High,1
60,Prefer not to say,Engineering,Germany,0.8666666666666666,0.6,0.7000000000000001,0.2727272727272727,0.0,0.3333333333333333,0.0,Low,0
43,Prefer not to say,IT,India,0.2333333333333334,0.86,0.2,0.5636363636363636,0.0,0.3333333333333333,0.6666666666666666,High,1
46,Male,Sales,Canada,0.9833333333333332,0.3400000000000001,0.9,0.5636363636363636,1.0,0.3333333333333333,0.6666666666666666,Medium,2
62,Prefer not to say,Education,Other,0.2666666666666666,0.7800000000000001,0.6000000000000001,0.4727272727272728,1.0,0.0,0.6666666666666666,High,2
36,Male,IT,USA,0.6833333333333332,0.4800000000000001,0.7000000000000001,0.7272727272727273,0.0,1.0,0.0,Low,0
21,Non-binary,Engineering,Australia,0.6333333333333332,0.4800000000000001,0.1,0.0,1.0,0.6666666666666666,1.0,High,2
33,Female,Other,India,0.8166666666666668,0.0,0.3,0.7636363636363637,0.5,1.0,0.0,Medium,0
63,Non-binary,Finance,Other,0.9,0.5400000000000001,0.3,0.7636363636363637,0.5,0.0,0.3333333333333333,Medium,0
26,Male,Finance,India,0.1166666666666667,0.3400000000000001,0.0,0.8545454545454546,0.5,0.3333333333333333,1.0,High,1
34,Female,Sales,Australia,0.0833333333333333,0.08,0.5,0.4181818181818181,0.5,0.6666666666666666,1.0,High,1
22,Female,Healthcare,Germany,0.9499999999999998,0.7800000000000001,0.9,0.2363636363636363,0.5,1.0,0.0,Low,0
61,Non-binary,Education,USA,0.4999999999999999,0.94,0.1,0.6181818181818182,0.5,0.3333333333333333,1.0,High,1
24,Non-binary,Education,India,0.5833333333333334,0.88,0.4,0.7272727272727273,0.5,0.0,0.0,Medium,0
63,Non-binary,Education,India,0.1666666666666666,0.7400000000000001,0.5,0.9454545454545454,1.0,0.3333333333333333,0.3333333333333333,High,2
26,Prefer not to say,Engineering,Australia,0.2999999999999999,0.06,0.3,0.8,1.0,1.0,0.0,High,2
26,Non-binary,Other,Other,0.5666666666666668,0.06,0.7000000000000001,0.2909090909090909,0.5,0.0,1.0,Low,1
53,Female,Other,Canada,0.45,0.44,0.2,0.2727272727272727,1.0,0.3333333333333333,0.0,Medium,2
65,Male,IT,India,0.6666666666666666,0.5400000000000001,0.2,0.1636363636363636,1.0,1.0,0.0,Medium,2
57,Male,IT,Australia,0.85,0.7800000000000001,0.5,0.7818181818181817,1.0,0.0,0.6666666666666666,High,2
60,Male,Finance,India,0.9833333333333332,0.86,0.0,0.0363636363636363,0.5,1.0,0.6666666666666666,High,1
44,Non-binary,IT,Canada,0.8166666666666668,0.0,0.4,0.9272727272727272,1.0,0.0,1.0,Medium,2
41,Female,Engineering,UK,0.9499999999999998,0.7200000000000001,1.0,0.9636363636363636,1.0,0.0,0.3333333333333333,Medium,2
27,Prefer not to say,IT,USA,0.1666666666666666,0.2,0.5,0.2181818181818181,0.0,0.6666666666666666,1.0,Medium,1
36,Female,Sales,Germany,0.7166666666666667,0.22,0.7000000000000001,0.6909090909090909,1.0,0.0,0.0,Low,2
28,Male,Education,Canada,0.2666666666666666,0.04,0.2,0.4545454545454545,1.0,0.3333333333333333,0.6666666666666666,High,2
64,Male,IT,Australia,0.0166666666666666,0.5200000000000001,0.3,0.8,0.5,0.3333333333333333,0.3333333333333333,High,0
56,Male,Finance,India,0.7666666666666665,0.7200000000000001,0.4,0.3636363636363636,1.0,0.6666666666666666,1.0,High,2
28,Prefer not to say,Sales,India,0.6,0.9,0.6000000000000001,0.0727272727272727,0.5,0.6666666666666666,0.6666666666666666,High,1
24,Male,Sales,Canada,0.0166666666666666,1.0,0.6000000000000001,0.4909090909090909,0.5,0.6666666666666666,0.6666666666666666,High,1
44,Prefer not to say,Finance,UK,0.5166666666666665,0.4,0.5,0.2181818181818181,0.0,1.0,0.6666666666666666,Medium,1
64,Male,Education,India,0.6,0.7400000000000001,0.4,0.4909090909090909,0.5,0.6666666666666666,1.0,High,1
56,Male,Other,Canada,0.9166666666666666,0.86,0.1,0.0363636363636363,0.0,0.0,0.0,Low,0
51,Male,Education,Other,0.7166666666666667,0.14,0.3,0.4909090909090909,0.5,0.3333333333333333,0.0,Low,0
61,Male,Education,Germany,0.85,0.18,0.1,0.3636363636363636,0.5,0.3333333333333333,0.0,Low,0
62,Non-binary,Other,Australia,0.9666666666666668,0.94,0.0,0.890909090909091,0.5,1.0,0.0,High,0
61,Non-binary,Education,Australia,0.4166666666666666,0.38,1.0,0.4727272727272728,1.0,1.0,0.0,Medium,2
58,Non-binary,Education,Other,0.1166666666666667,0.98,0.1,0.6545454545454544,0.0,0.3333333333333333,1.0,High,1
22,Prefer not to say,Healthcare,Other,0.0499999999999999,0.4600000000000001,0.9,0.8545454545454546,1.0,0.0,1.0,High,2
54,Male,Education,USA,0.1833333333333332,0.96,0.2,0.0,1.0,0.6666666666666666,0.6666666666666666,High,2
36,Prefer not to say,Finance,India,0.6333333333333332,0.9,0.9,0.8181818181818182,0.0,0.6666666666666666,0.6666666666666666,High,1
39,Male,Other,India,0.0166666666666666,0.92,1.0,0.7818181818181817,0.5,1.0,0.0,High,0
54,Non-binary,IT,Australia,0.5333333333333333,0.38,0.0,0.6,1.0,1.0,1.0,High,2
35,Prefer not to say,Finance,Other,1.0,0.5400000000000001,0.3,0.9636363636363636,1.0,0.6666666666666666,1.0,High,2
64,Non-binary,Other,UK,0.35,0.04,0.6000000000000001,0.8727272727272727,1.0,1.0,0.3333333333333333,High,2
51,Prefer not to say,Other,India,0.85,0.88,0.3,0.5454545454545454,1.0,0.0,0.0,Medium,2
45,Male,Healthcare,India,0.6166666666666666,0.58,0.5,0.9636363636363636,0.5,0.3333333333333333,0.0,Medium,0
57,Non-binary,Education,India,0.2833333333333333,0.7600000000000001,0.9,0.9090909090909092,1.0,1.0,0.6666666666666666,High,2
48,Female,Finance,India,0.4333333333333332,0.32,0.2,0.2727272727272727,0.0,1.0,0.6666666666666666,Medium,1
53,Prefer not to say,IT,USA,0.2666666666666666,0.4600000000000001,0.2,0.0,1.0,1.0,1.0,High,2
58,Female,Healthcare,Other,0.0333333333333333,0.96,0.6000000000000001,0.3818181818181818,1.0,0.3333333333333333,0.3333333333333333,High,2
26,Prefer not to say,Healthcare,Australia,0.2833333333333333,0.7000000000000001,0.0,0.7272727272727273,1.0,0.6666666666666666,0.3333333333333333,High,2
37,Prefer not to say,Finance,Canada,0.7666666666666665,0.28,0.6000000000000001,0.6909090909090909,0.5,0.3333333333333333,0.0,Low,0
33,Male,Sales,USA,0.0666666666666667,0.82,0.3,0.5454545454545454,0.0,0.0,1.0,High,1
21,Male,Engineering,Germany,0.35,0.06,0.9,0.4181818181818181,1.0,0.3333333333333333,1.0,Medium,2
65,Male,Other,Australia,0.9333333333333332,0.94,0.8,0.1272727272727272,0.0,0.3333333333333333,1.0,Low,1
40,Prefer not to say,Engineering,Germany,0.4166666666666666,0.16,0.5,0.4909090909090909,0.0,1.0,0.6666666666666666,Medium,1
27,Prefer not to say,Sales,Other,0.1666666666666666,0.3,0.1,0.2727272727272727,1.0,1.0,1.0,High,2
47,Prefer not to say,IT,Canada,0.85,0.98,0.8,0.2727272727272727,0.5,0.6666666666666666,0.6666666666666666,Medium,1
41,Non-binary,Finance,Germany,0.9666666666666668,0.32,0.8,0.1818181818181818,0.0,0.6666666666666666,0.3333333333333333,Low,0
29,Male,Healthcare,USA,0.2333333333333334,0.16,1.0,0.0181818181818181,0.5,0.0,0.3333333333333333,Low,0
62,Non-binary,Finance,Canada,0.25,0.96,0.1,0.4,0.0,0.6666666666666666,0.3333333333333333,High,0
18,Non-binary,Education,Germany,0.3166666666666667,0.16,0.4,0.9636363636363636,0.5,0.0,0.3333333333333333,Medium,0
46,Prefer not to say,IT,USA,0.15,0.84,0.2,0.7090909090909091,0.5,0.0,0.6666666666666666,High,1
65,Female,Education,Germany,0.5666666666666668,0.44,0.5,0.0363636363636363,0.5,0.0,0.0,Low,0
47,Non-binary,IT,Other,0.2999999999999999,1.0,0.6000000000000001,0.1272727272727272,0.0,1.0,0.6666666666666666,High,1
52,Female,Sales,India,0.0666666666666667,0.32,0.6000000000000001,0.4181818181818181,0.0,0.3333333333333333,0.0,Low,0
35,Prefer not to say,Education,Germany,0.6999999999999998,0.5400000000000001,0.1,0.6545454545454544,1.0,0.3333333333333333,1.0,High,2
61,Female,Education,India,0.25,0.5200000000000001,0.3,0.6363636363636364,1.0,0.0,1.0,High,2
37,Male,IT,India,0.5499999999999999,0.26,0.5,0.3272727272727272,1.0,0.3333333333333333,0.6666666666666666,Medium,2
23,Non-binary,Other,Germany,0.5333333333333333,0.14,0.1,0.7818181818181817,1.0,1.0,0.0,High,2
42,Prefer not to say,Education,USA,0.9333333333333332,0.24,0.7000000000000001,0.4363636363636363,1.0,0.6666666666666666,0.6666666666666666,Medium,2
25,Non-binary,IT,India,0.85,0.7800000000000001,0.9,0.1454545454545454,0.0,0.6666666666666666,0.0,Low,0
36,Male,Other,USA,0.5666666666666668,0.4,0.6000000000000001,0.7818181818181817,1.0,0.3333333333333333,1.0,High,2
29,Non-binary,Other,Germany,0.2666666666666666,0.44,0.5,0.4727272727272728,1.0,1.0,0.3333333333333333,High,2
53,Non-binary,Finance,Australia,0.0666666666666667,0.88,0.2,0.509090909090909,0.5,1.0,0.6666666666666666,High,1
22,Male,Sales,India,0.3333333333333333,0.02,0.3,0.4,1.0,0.3333333333333333,0.6666666666666666,High,2
28,Non-binary,Finance,USA,0.9333333333333332,0.12,0.4,0.4727272727272728,0.5,0.0,0.3333333333333333,Low,0
35,Prefer not to say,Finance,Canada,0.65,0.4800000000000001,0.7000000000000001,0.0545454545454545,0.5,0.0,0.6666666666666666,Low,1
27,Prefer not to say,Healthcare,Australia,0.2666666666666666,0.06,0.1,0.0181818181818181,0.0,0.0,0.0,Low,0
60,Prefer not to say,Finance,USA,0.4,0.24,1.0,0.3818181818181818,0.5,0.6666666666666666,0.6666666666666666,Medium,1
65,Prefer not to say,Engineering,India,0.8000000000000002,0.42,0.2,0.890909090909091,0.0,0.0,0.0,Low,0
49,Male,Engineering,Australia,0.1666666666666666,0.14,0.0,0.8545454545454546,1.0,0.6666666666666666,0.3333333333333333,High,2
55,Female,Other,India,0.85,0.5400000000000001,0.4,0.3454545454545454,0.5,0.0,0.0,Low,0
56,Female,Education,USA,0.8666666666666666,0.38,0.9,0.4909090909090909,0.0,0.3333333333333333,1.0,Low,1
36,Prefer not to say,Sales,USA,0.8166666666666668,0.6,0.2,0.1454545454545454,0.0,0.3333333333333333,0.3333333333333333,Low,0
47,Female,IT,Australia,0.5666666666666668,0.82,0.8,0.9818181818181818,0.0,0.0,0.6666666666666666,Medium,1
21,Female,IT,Canada,0.4166666666666666,0.08,0.4,0.0727272727272727,0.5,0.0,0.6666666666666666,Low,1
43,Prefer not to say,Other,UK,0.25,0.18,0.6000000000000001,0.7454545454545454,1.0,0.0,0.6666666666666666,High,2
48,Female,Engineering,Canada,0.1333333333333333,0.16,0.3,0.2181818181818181,1.0,0.3333333333333333,1.0,High,2
18,Female,IT,India,0.3666666666666666,0.7000000000000001,0.2,0.9636363636363636,0.0,0.6666666666666666,1.0,High,1
30,Prefer not to say,Other,India,0.35,0.8000000000000002,0.6000000000000001,0.9090909090909092,0.5,0.6666666666666666,0.0,High,0
42,Female,Education,Australia,0.9333333333333332,0.84,0.7000000000000001,0.9272727272727272,1.0,0.3333333333333333,1.0,High,2
36,Non-binary,Engineering,UK,0.9,0.7600000000000001,0.9,0.4181818181818181,0.5,0.3333333333333333,1.0,Medium,1
46,Male,Finance,Other,0.6833333333333332,0.1,0.9,0.1272727272727272,0.5,1.0,0.0,Low,0
43,Non-binary,Healthcare,India,0.2,0.7800000000000001,0.5,0.2727272727272727,0.0,0.0,0.6666666666666666,Medium,1
38,Female,Other,Australia,0.35,0.36,0.4,0.4727272727272728,0.0,0.0,0.3333333333333333,Low,0
48,Male,IT,Germany,0.3666666666666666,0.1,0.2,0.2,1.0,0.6666666666666666,1.0,High,2
23,Female,Finance,Australia,1.0,0.96,0.5,0.2363636363636363,0.5,0.6666666666666666,0.3333333333333333,Medium,0
20,Male,Finance,USA,0.1333333333333333,0.7600000000000001,0.3,0.5272727272727272,0.5,1.0,0.3333333333333333,High,0
55,Male,IT,Canada,0.7666666666666665,0.04,0.4,1.0,0.0,0.0,0.0,Low,0
63,Prefer not to say,Healthcare,USA,0.5333333333333333,0.5000000000000001,0.0,0.4727272727272728,1.0,0.6666666666666666,0.3333333333333333,High,2
32,Non-binary,Healthcare,Canada,0.2333333333333334,0.2,0.1,0.4363636363636363,1.0,0.0,0.6666666666666666,High,2
41,Male,Education,Other,0.4999999999999999,0.2,0.0,0.7272727272727273,1.0,0.0,1.0,High,2
34,Non-binary,Other,India,0.3333333333333333,0.6,0.0,0.5454545454545454,0.0,0.0,0.0,Low,0
18,Male,Finance,Germany,0.9333333333333332,0.84,0.5,0.9090909090909092,0.0,0.0,0.0,Low,0
34,Non-binary,IT,Other,0.15,0.02,0.1,0.6727272727272727,0.0,0.0,0.3333333333333333,Medium,0
37,Non-binary,Engineering,Canada,0.65,0.86,1.0,0.2181818181818181,1.0,1.0,1.0,High,2
26,Male,Other,Germany,0.1333333333333333,0.4600000000000001,0.7000000000000001,0.2909090909090909,0.0,0.0,0.0,Low,0
46,Prefer not to say,Sales,Other,0.8333333333333334,0.82,0.1,0.2363636363636363,1.0,0.3333333333333333,1.0,High,2
